job_title,resume_index,category,experience_level,match_score,resume_preview
Sales Executive,1711,ENGINEERING,Senior,0.009,         ENGINEERING ASSISTANT       Career Focus     My full name is Kailie Marie Mahea'lani Graciidis. I am an ambitious 20 year old and also a part
Sales Executive,1712,ENGINEERING,Senior,0.0093,"         ENGINEERING MANAGER           Career Overview     A practiced, professional Test Manager with over 20 years of success managing test and vali"
Sales Executive,1713,ENGINEERING,Senior,0.0075,"         ENGINEERING MANAGER               Experience      Engineering Manager    February 2008   to   Current     Company Name   －   City  ,   State "
Sales Executive,1714,ENGINEERING,Senior,0.017,         MANAGER ENGINEERING MANUFACTURING SYSTEMS ENGINEERING MANAGER         Summary     Personable Engineering Manager successful at building stron
Sales Executive,1715,ENGINEERING,Senior,0.0017,"         ENGINEERING SPECIALIST           Professional Profile    Have managed major equipment installations and upgrades, strong troubleshooting abil"
Sales Executive,1716,ENGINEERING,Senior,0.011,         ENGINEERING TECHNICIAN           Summary    Work as engineering technician on fault isolation area saving medical devices from electrical fai
Sales Executive,1717,ENGINEERING,Senior,0.0,"         ENGINEERING INTERN         Skills          C++, Python, MATLAB, Git, Bash, R, SQL (basic). Experienced in Linux/Unix and using high performan"
Sales Executive,1718,ENGINEERING,Senior,0.0214,         ENGINEERING TECHNOLOGIST       Summary    To obtain a position within an organization that utilizes my skill set to continuously add vale and
Sales Executive,1719,ENGINEERING,Mid,0.0,         ENGINEERING MANAGER       Profile    Lean manufacturing professional with 20 years experience in lean manufacturing and continuous improvemen
Sales Executive,1720,ENGINEERING,Senior,0.0119,"         ENGINEERING ASSOCIATE       Profile    Team-oriented Engineering Associate with over 8 years experience designing, developing, maintaining, a"
Sales Executive,1721,ENGINEERING,Senior,0.0076,         ENGINEERING MANAGER           Summary     Mechanical engineer with more than 30 years of progressive experience specializing in economics dri
Sales Executive,1722,ENGINEERING,Senior,0.0,         ENGINEERING TECHNICIAN         Summary     An experienced CAD and GIS Technician able to produce detailed drawings and maps which are clear a
Sales Executive,1723,ENGINEERING,Senior,0.0016,         ENGINEERING OFFICER       Objective     Looking for opportunities to work in an research environment for creating solutions using digital sys
Sales Executive,1724,ENGINEERING,Senior,0.0,         ENGINEERING TECH         Summary     Dedicated team player with extensive knowledge of electrical engineering concepts and a creative aptitud
Sales Executive,1725,ENGINEERING,Senior,0.0469,         ENGINEERING MANAGER         Professional Summary    Electrical Engineer with 20+ years of experience in semiconductors microlithography and s
Sales Executive,1726,ENGINEERING,Senior,0.007,"         ENGINEERING SUPERVISOR       Executive Summary     Dedicated engineer with excellent technical, analytical and communication skills demonstra"
Sales Executive,1727,ENGINEERING,Entry,0.0028,         ENGINEERING INTERN         Summary    Motivated Entry Level Civil Engineer with technical knowledge and a quality assurance mindset necessary
Sales Executive,1728,ENGINEERING,Mid,0.0,"         ENGINEERING TECHNICIAN           Summary    Creative and
innovative draftsman, passionate about building designs and advanced
construction so"
Sales Executive,1729,ENGINEERING,Senior,0.0071,"         ENGINEERING ASSISTANT         Summary    Hard working recent graduate intending a part time or full time job to build experience in a
Civil E"
Sales Executive,1730,ENGINEERING,Senior,0.011,             ENGINEERING TECHNICIAN       Professional Summary     Engineering Technician specializing in quality control sector. Analytical thinker s
Sales Executive,1731,ENGINEERING,Senior,0.0181,           ENGINEERING MANAGER         Professional Summary    Experienced product development Engineer and manager able to collaborate with cross fun
Sales Executive,1732,ENGINEERING,Senior,0.0134,         ENGINEERING INTERN       Personal Summary     Age -22 years    Permanenet Residency of Australia and New Zealand Citizen   ​Currently Living 
Sales Executive,1733,ENGINEERING,Senior,0.0,"         ENGINEERING MANAGER       Summary    Versatile bilingual Electronics and Instrumentation
Engineer with multi industry experience of + 9 years"
Sales Executive,1734,ENGINEERING,Senior,0.0139,"         ENGINEERING SUPERVISOR             Skills        PLC: IEC 61131 (Ladder Logic, Functional Block Diagram, Structured Text, Instruction List. )"
Sales Executive,1735,ENGINEERING,Senior,0.0035,         ENGINEERING SUPERVISOR         Summary    I am a Mechanical Engineer with 8 years of product design experience with an emphasis on non-metall
Sales Executive,1736,ENGINEERING,Senior,0.0073,         ENGINEERING MANAGER         Core Qualifications          Executive Decision Maker  Process Design & Improvement  New Product Development  Str
Sales Executive,1737,ENGINEERING,Senior,0.0032,         SITE ENGINEERING           Career Overview    10+ years total information technology experience both locally and internationally with major i
Sales Executive,1738,ENGINEERING,Senior,0.0154,"         ENGINEERING SPECIALIST       Summary     Accomplished, ambitious and influential team leader with 24 years of diverse project management expe"
Sales Executive,1739,ENGINEERING,Senior,0.0013,"         ENGINEERING ASSISTANT         Profile     R etired Engineering Assistant with 25 years of telecommunications experience, excellent CAD drafti"
Sales Executive,1740,ENGINEERING,Senior,0.0,         ENGINEERING AIDE         Professional Summary    Resourceful Facilities Tech with solid background in preventative maintenance repair.Talente
Sales Executive,1741,ENGINEERING,Senior,0.0424,"         DIRECTOR OF ENGINEERING         Summary    Director / Vice President of Operations, Engineering, & Supply Chain
          Industries: Capital"
Sales Executive,1742,ENGINEERING,Mid,0.0069,"         SOFTWARE ENGINEERING MANAGER           Summary    Multifaceted technical career with 15+ years' track record of innovation and success.
Accom"
Sales Executive,1743,ENGINEERING,Mid,0.0,         SELF-SUSTAINING ENGINEERING TECHNICIAN       Summary    Versatile Self Sustaining Engineering Fabrication Technician adept at managing projec
Sales Executive,1744,ENGINEERING,Senior,0.0054,"         SOFTWARE ENGINEERING MANAGER       Summary    Experienced software engineer, and hands-on engineering manager with 20+ years of product devel"
Sales Executive,1745,ENGINEERING,Senior,0.0054,"         SOFTWARE ENGINEERING MANAGER       Summary    Experienced software engineer, and hands-on engineering manager with 20+ years of product devel"
Sales Executive,1746,ENGINEERING,Senior,0.0065,         SOFTWARE ENGINEERING MANAGER           Summary     Human Resources professional with practical understanding of business needs and extensive 
Sales Executive,1747,ENGINEERING,Senior,0.0044,"         SOFTWARE ENGINEERING MANAGER           Professional Profile    20+ years of software product development experience in broadcast media, video"
Sales Executive,1748,ENGINEERING,Senior,0.0031,         ELECTRICAL ENGINEERING LAB TECHNICIAN           Summary    Over 10 years experience in technical support in high speed networking semiconduct
Sales Executive,1749,ENGINEERING,Senior,0.0017,         BIOMEDICAL ENGINEERING TECHNICIAN II           Professional Summary     Versatile BMET II highly effective at working independently and as pa
Sales Executive,1750,ENGINEERING,Senior,0.0102,         QA ENGINEERING MANAGER           Professional Summary    Seasoned Engineering Manager with ability to build and motivate high-performing engi
Sales Executive,1751,ENGINEERING,Senior,0.0026,"         DIRECTOR OF ENGINEERING           Experience      Director of Engineering  ,     01/2014   to   01/2016     Company Name          Familiar an"
Sales Executive,1752,ENGINEERING,Senior,0.0012,         ENGINEERING PLANNING MANAGER           Experience      Engineering Planning Manager    May 2015   to   August 2017     Company Name   －   Cit
Sales Executive,1753,ENGINEERING,Senior,0.0014,         ENGINEERING BUSINESS UNIT LEADER       Summary    I am seeking a position within a Maintenance/Engineering department. I have completed a Bac
Sales Executive,1754,ENGINEERING,Senior,0.0354,         SENIOR ENGINEERING PROGRAM MANAGER         Summary     Accomplished senior program management professional with a successful broad-based care
Sales Executive,1755,ENGINEERING,Senior,0.0139,         FACILITIES ENGINEERING MANAGER       Professional Summary    Provide leadership to developing engineering standards and ensure projects execu
Sales Executive,1756,ENGINEERING,Senior,0.0566,"         SOFTWARE ENGINEERING ANALYST         Skills        Programming Languages: C, SQL, Python, R, Tableau
   developer
 Tools: HP ALM Quality cent"
Sales Executive,1757,ENGINEERING,Senior,0.0097,"         ENGINEERING PROJECT MANAGER         Summary    Eleven  years of experience in Analog, RF and Mixed Signal Layout Design at module and Chip le"
Sales Executive,1758,ENGINEERING,Senior,0.0088,"         ENGINEERING TECHNICIAN II       Summary      My
goal is to become associated with a company where I can utilize my skills and
gain further ex"
Sales Executive,1759,ENGINEERING,Senior,0.0085,         MECHANICAL ENGINEERING TUTOR       Summary    Driven and a self-motivated Mechanical Engineer with experience teaching Mechanical Engineering
Sales Executive,1760,ENGINEERING,Senior,0.009,"         ENGINEERING PROJECT MANAGER       Summary    Seeking long term employment where my experience, expertise, and education can be used to satisf"
Sales Executive,1761,ENGINEERING,Senior,0.0074,         MULTI-SKILLED ENGINEERING MANAGER         Qualifications          Microsoft Project  Microsoft Office  Microsoft Visio  IBM Rationale DOORS  
Sales Executive,1762,ENGINEERING,Senior,0.0093,         ENGINEERING AND QUALITY TECHNICIAN       Career Overview    A highly experienced skilled graduate with Analytics degree with a very good expe
Sales Executive,1763,ENGINEERING,Senior,0.0256,"         REGIONAL ENGINEERING MANAGER       Engineering Director      Innovative, solution-driven engineering director with over 25 years' experience "
Sales Executive,1764,ENGINEERING,Senior,0.0014,         THERMAL ENGINEERING INTERN       Summary      Graduating Ph.D. candidate with a research focus on developing large-scale computational models
Sales Executive,1765,ENGINEERING,Senior,0.0048,         CONSTRUCTION ENGINEERING SUPERVISOR           Summary      Skilled security professional with  20  years providing security services in feder
Sales Executive,1766,ENGINEERING,Senior,0.008,         INDUSTRIAL ENGINEERING INTERN           Summary     Seeking for full time position where I can apply my technical knowledge & skills for cont
Sales Executive,1767,ENGINEERING,Senior,0.0231,"         ENGINEERING SYSTEMS
INSTALLER           Summary    Seasoned Information Technology professional with over 7 plus years of experience working "
Sales Executive,1768,ENGINEERING,Senior,0.005,         LIGHTING FIELD ENGINEERING TECHNICIAN       Summary     Engineering Technician with an impressive blend of technical expertise and people ski
Sales Executive,1769,ENGINEERING,Senior,0.0039,"         PROCESS ENGINEERING TECHNICIAN III               Accomplishments      Pharmacy Exemptee Certificate (Skill Path.  Mountain View, CA); Yellow "
Sales Executive,1770,ENGINEERING,Senior,0.0,"         ENGINEERING TECHNICIAN III       Summary     Engineering Technician with an extensive troubleshooting, repair, and installation background. T"
Sales Executive,1771,ENGINEERING,Senior,0.0104,         SUPPORT ENGINEERING MANAGER         Summary     Successful and motivated IT Escalation Manager possessing extensive knowledge of leading a te
Sales Executive,1772,ENGINEERING,Senior,0.0103,         ENGINEERING SERVICES MANAGER       Executive Profile    A results driven Controls Engineer and Project Manager with over 20 years of experien
Sales Executive,1773,ENGINEERING,Senior,0.0,"         ENGINEERING TECHNICIAN V             Experience     04/2014   to   07/2015     Engineering Technician V    Company Name   －   City  ,   State"
Sales Executive,1774,ENGINEERING,Senior,0.0258,         SOFTWARE ENGINEERING TEAM LEAD       Profile     I have over 10 years of experience in the field of IT infrastructure consulting and operatio
Sales Executive,1775,ENGINEERING,Senior,0.0167,"         737 INDUSTRIAL ENGINEERING MANAGER       Professional Summary    Self-motivated, innovative and goal-oriented Industrial Engineer, Project Ma"
Sales Executive,1776,ENGINEERING,Senior,0.001,         EQUIPMENT ENGINEERING TECHNICIAN       Professional Summary       Skilled Maintenance Mechanic Technician with superb problem solving and mul
Sales Executive,1777,ENGINEERING,Senior,0.0028,         CHEMICAL ENGINEERING INTERN       Objective Statement    To obtain employment as an entry level Chemical Engineer utilizing my current experi
Sales Executive,1778,ENGINEERING,Senior,0.0077,"         CORPORATE ENGINEERING SUPPORT TECHNICIAN       Summary    TECHNICAL SUPPORT ENGINEER
Technical Support  Telecom Support  Networking Support  "
Sales Executive,1779,ENGINEERING,Senior,0.009,         MECHANICAL ENGINEERING INTERN         Summary    Highly motivated mechanical engineering student (EIT) interested in pursuing an engaging pos
Sales Executive,1780,ENGINEERING,Senior,0.0204,"         ENGINEERING MANAGER/QUALITY MANAGER           Profile     Results driven Mechanical Engineer with excellent technical, analytical, and commun"
Sales Executive,1781,ENGINEERING,Senior,0.1166,"         ENGINEERING PROJECT MANAGER           Experience      Engineering Project Manager  ,     05/2015   to   07/2017     Company Name   –   City  "
Sales Executive,1782,ENGINEERING,Senior,0.0229,         PROJECT ADMINISTRATOR 	ENGINEERING       Summary    A consistent team leader with great analytic and interpersonal skills; highly focused in 
Sales Executive,1783,ENGINEERING,Senior,0.0174,"         SOFTWARE ENGINEERING MANAGER       Summary    Experienced software engineer, and hands-on engineering manager with 20+ years of product devel"
Sales Executive,1784,ENGINEERING,Senior,0.0231,         CLINICAL ENGINEERING MANAGER       Summary     A accomplished clinical engineering manager with more than 12 years of training and experience
Sales Executive,1785,ENGINEERING,Senior,0.0297,         CORPORATE PROCESS/SYSTEMS ENGINEERING MANAGER           Executive Summary     High-energy Engineering Manager driven to cut company costs and
Sales Executive,1786,ENGINEERING,Mid,0.0,"         MINERALOGY ENGINEERING INTERN         Summary     Passionate graduate student in extractive metallurgy with solid industrial experience, a di"
Sales Executive,1787,ENGINEERING,Senior,0.0193,         ENGINEERING MANAGER/SENIOR MECHANICAL DESIGNER           Executive Summary    Operations and Manufacturing Engineering Manager with more than
Sales Executive,1788,ENGINEERING,Senior,0.0058,         DIRECTOR OF ENGINEERING           Summary     Manager/Director - Engineering/Research & Development/Product Development/Design - Versatile an
Sales Executive,1789,ENGINEERING,Mid,0.0057,         ENGINEERING TEAM LEAD       Career Overview     Engineering Team Lead with years of experience working at every level and stage of the softwa
Sales Executive,1790,ENGINEERING,Senior,0.0478,"         DIRECTOR OF ENGINEERING           Experience      Director of Engineering  ,     04/2018   to   05/2018     Company Name   –   City  ,   Stat"
Sales Executive,1791,ENGINEERING,Senior,0.0058,"         MAINTENANCE ENGINEERING CO-OP           Experience      Maintenance Engineering Co-Op  ,     01/2019   to   11/2019     Company Name   –   Ci"
Sales Executive,1792,ENGINEERING,Senior,0.0041,"         ENGINEERING OFFICE CLERK           Experience      Engineering Office Clerk  ,     01/2018   to   01/2019     Company Name   –   City  ,   St"
Sales Executive,1793,ENGINEERING,Senior,0.0145,"         ENGINEERING PROJECT MANAGER III       Summary    Results-focused, safety conscientious team leader/player with more than 15 years of successf"
Sales Executive,1794,ENGINEERING,Senior,0.0,         ENGINEERING LAB TECHNICIAN       Summary    To obtain a position in my field of Electronics with a company that offers opportunities for adva
Sales Executive,1795,ENGINEERING,Senior,0.0027,         MECHANICAL ENGINEERING INTERN       Summary    CAD | CAM | Finite Element Analysis | Mechanical Design | Product Design and Development      
Sales Executive,1796,ENGINEERING,Mid,0.0019,         ENGINEERING LAB TECHNICIAN       Career Focus    My main objective in seeking employment with Triumph Actuation Systems Inc. is to work in a 
Sales Executive,1797,ENGINEERING,Senior,0.0049,"         SENIOR MANUFACTURING ENGINEERING         Qualifications        Web Handling, Printing, Extrusion, MS Office, Die Design, IPRIME, Coatings, Mi"
Sales Executive,1798,ENGINEERING,Senior,0.0184,"         SENIOR ENGINEERING MANAGER       Summary     Personable, patient and adaptable Math tutor with 3 years of experience tutoring K-12 and colleg"
Sales Executive,1799,ENGINEERING,Senior,0.0168,         ENGINEERING OPERATIONS DIRECTOR           Executive Profile    Senior Software Executive Senior Software Executive who is a key contributor t
Sales Executive,1800,ENGINEERING,Senior,0.0052,"         SYSTEMS ENGINEERING MANAGER         Summary    Multifaceted Technical Manager with
a broad spectrum of experience and knowledge excelling at "
Sales Executive,1801,ENGINEERING,Senior,0.0034,         MECHANICAL ENGINEERING INTERN       Summary    Mechanical Engineer Professional offering 25 years of progressive experience within a manufact
Sales Executive,1802,ENGINEERING,Senior,0.0131,         QA ENGINEERING TEAM LEAD         Career Overview    Eight years of progressive technical experience in quality assurance engineering of compu
Sales Executive,1803,ENGINEERING,Senior,0.0133,         INDUSTRIAL ENGINEERING INTERN       Profile     Outstanding productivity as high potential project supervisor and design engineer. Solid anal
Sales Executive,1804,ENGINEERING,Senior,0.0,"         MANAGER, QUALITY ENGINEERING           Executive Summary     With over 14 years of experience in the fields of Class II and III medical devic"
Sales Executive,1805,ENGINEERING,Senior,0.0011,         MECHANICAL DESIGN ENGINEERING INTERN       Summary    To secure a full time Combustion Engineer position applying strong fundamentals for app
Sales Executive,1806,ENGINEERING,Senior,0.0,         PROCESS ENGINEERING INTERN           Profile    PhD cleanroom expert looking for an opportunity to work as a full- time module/process engine
Sales Executive,1807,ENGINEERING,Senior,0.0074,"         ENGINEERING TECHNICIAN/ FIELD SERVICE       Professional Summary    Results-driven and focused Engineering Technician who prioritizes safety,"
Sales Executive,1808,ACCOUNTANT,Senior,0.0048,         ACCOUNTANT       Professional Summary     Current Accountant with the City of Alexandria with over 15 years experience in the accounting indu
Sales Executive,1809,ACCOUNTANT,Mid,0.0,         ACCOUNTANT       Summary      Innovative and energetic Accountant proficient in extracting financial data from various reporting systems and 
Sales Executive,1810,ACCOUNTANT,Senior,0.0058,"         ACCOUNTANT         Highlights        Microsoft Office :	Intermediate in all the Microsoft Office components( Excel, Word, PowerPoint, Outlook"
Sales Executive,1811,ACCOUNTANT,Senior,0.0074,"         ACCOUNTANT           Professional Summary     Inpatient and outpatient records coding specialist with ICD-9, ICD-10 and ASC coding expertise."
Sales Executive,1812,ACCOUNTANT,Senior,0.0212,         ACCOUNTANT       Summary    To pursue excellence in the dynamic business world by obtaining a placement allowing me to perform in an environm
Sales Executive,1813,ACCOUNTANT,Senior,0.024,"         ACCOUNTANT       Summary    Several years experience in providing information and creating software solutions for business
needs and efficien"
Sales Executive,1814,ACCOUNTANT,Senior,0.0814,         ACCOUNTANT       Summary    To utilize my customer relations and management background to obtain a position with a company that places import
Sales Executive,1815,ACCOUNTANT,Senior,0.0045,"         ACCOUNTANT       Professional Summary    Accountant with more than 8 years accounting experience with profit making ,non for profit and non-g"
Sales Executive,1816,ACCOUNTANT,Senior,0.0114,"         ACCOUNTANT       Summary     Financial Accountant specializing in financial planning, reporting and analysis in both private and public secto"
Sales Executive,1817,ACCOUNTANT,Senior,0.0176,"         ACCOUNTANT           Summary     Financial Accountant specializing in financial planning, reporting and analysis within the Department of Def"
Sales Executive,1818,ACCOUNTANT,Senior,0.0073,         ACCOUNTANT           Summary     Capable Accountant successful at managing multiple projects and consistently meeting deadlines under pressur
Sales Executive,1819,ACCOUNTANT,Senior,0.0368,"         ACCOUNTANT             Highlights        -Soft Skills: Public Speaking, Public Relations, Team Building, Project Management, Procedure writin"
Sales Executive,1820,ACCOUNTANT,Senior,0.0174,         ACCOUNTANT           Summary     Bookkeeper with strong technical proficiency and commitment to accuracy in financial data entry and financia
Sales Executive,1821,ACCOUNTANT,Senior,0.0442,"         ACCOUNTANT             Highlights        TECHNICAL SKILLS NetSuite, QuickBooks, Excel, Power Point, Mas 90, Oracle            Accomplishments"
Sales Executive,1822,ACCOUNTANT,Mid,0.0065,         ACCOUNTANT       Summary     Self-motivated  Accountant ​   offering a strong work ethic and determination to complete tasks in a timely mann
Sales Executive,1823,ACCOUNTANT,Senior,0.0081,         ACCOUNTANT       Summary    Degreed accountant with more than 10 years of diversified accounting experience seeking accounting position at a 
Sales Executive,1824,ACCOUNTANT,Senior,0.0026,"         ACCOUNTANT       Professional Summary     Bilingual, accounting professional with additional expertise in automated systems and general ledge"
Sales Executive,1825,ACCOUNTANT,Senior,0.0086,         ACCOUNTANT       Professional Summary          Skills                    Work History     06/2012   to   Current     Accountant      Company 
Sales Executive,1826,ACCOUNTANT,Senior,0.0405,         ACCOUNTANT       Summary     Personable education professional driven to inspire students to achieve personal and academic success.       Hig
Sales Executive,1827,ACCOUNTANT,Senior,0.0392,"         ACCOUNTANT       Summary    

Accomplished professional with exceptional skills
developed in diverse and demanding business settings, deliver"
Sales Executive,1828,ACCOUNTANT,Senior,0.0172,"         ACCOUNTANT         Summary    A detail oriented,
efficient accountant that excels in managing multiple tasks in fast paced
environments.  A p"
Sales Executive,1829,ACCOUNTANT,Senior,0.0193,"         ACCOUNTANT       Summary    To achieve a job as an Accountant that utilizes my accounting, communication, analytical & leadership skills.    "
Sales Executive,1830,ACCOUNTANT,Senior,0.0185,"      Summary     I have many years of experience in accounting and finance including: audit, financial analysis, bank reconciliations, accounts payab"
Sales Executive,1831,ACCOUNTANT,Senior,0.0117,         ACCOUNTANT       Summary     Flexible accountant who adapts seamlessly to constantly evolving accounting processes and technology.  Seasoned 
Sales Executive,1832,ACCOUNTANT,Senior,0.0255,"         ACCOUNTANT           Summary    Enthusiastic, knowledgeable professional with experience and proven success in program and project management"
Sales Executive,1833,ACCOUNTANT,Senior,0.0489,         ACCOUNTANT       Professional Profile      Certified Accountant with more than 10 years experience working with company financial statements.
Sales Executive,1834,ACCOUNTANT,Senior,0.0105,         ACCOUNTANT           Summary     Self-motivated accountant  offering a strong work ethic and determination to complete tasks in a timely mann
Sales Executive,1835,ACCOUNTANT,Senior,0.0319,"         ACCOUNTANT             Skills        QuickBooks, Sage, Lacerte, and Intuit ProSeries (well-rounded on the applications and functions), Micros"
Sales Executive,1836,ACCOUNTANT,Mid,0.0,"         ACCOUNTANT           Interests    Buffalo Creek Golf Club, Rockwall, TX          May 2012-August 2012
*Maintain golf carts and driving range "
Sales Executive,1837,ACCOUNTANT,Senior,0.011,         ACCOUNTANT         Summary    Accounting professional with twenty years of experience in inventory and manufacturing accounting.  Ability to 
Sales Executive,1838,ACCOUNTANT,Senior,0.0111,         ACCOUNTANT           Summary    Accountant with over a decade of diverse professional experience including corporate and small business accou
Sales Executive,1839,ACCOUNTANT,Senior,0.0079,         ACCOUNTANT       Summary     Accomplished and results-oriented  finance professional  who consistently meets deadlines and increases departme
Sales Executive,1840,ACCOUNTANT,Senior,0.0103,"         ACCOUNTANT         Professional Summary    I am an enthusiastic, honest, dedicated and professional individual who has integrity and an ambit"
Sales Executive,1841,ACCOUNTANT,Senior,0.0094,         ACCOUNTANT         Summary      Results-oriented accountant with strong work ethic and over four years of experience.  Successful at managing
Sales Executive,1842,ACCOUNTANT,Senior,0.0287,"         ACCOUNTANT         Skills        Timberline, MRI, YARDI, Peachtree, Peoplesoft, OneSite, QuickBooks
Microsoft Word and Excel            Exper"
Sales Executive,1843,ACCOUNTANT,Senior,0.0184,         ACCOUNTANT         Summary     Currently looking for Long Term/Permanent/Contract Opportunity Financial Statement          Management Reporti
Sales Executive,1844,ACCOUNTANT,Senior,0.01,"         ACCOUNTANT           Professional Summary    To obtain a position in a fast-paced business office environment, demanding a strong organizatio"
Sales Executive,1845,ACCOUNTANT,Senior,0.0213,         ACCOUNTANT         Professional Summary    Results-oriented and organized bilingual accounting and finance professional with 10 + years exten
Sales Executive,1846,ACCOUNTANT,Senior,0.0155,"         ACCOUNTANT         Summary    Experienced, highly motivated work ethic, with results-driven professionalism, recognized for commitment to exc"
Sales Executive,1847,ACCOUNTANT,Senior,0.0176,         ACCOUNTANT       Summary    15   Years of experience in   Account receivable and Account payable field and other related accounting functions
Sales Executive,1848,ACCOUNTANT,Senior,0.0214,"         ACCOUNTANT           Summary     Financial Accountant specializing in financial planning, reporting and analysis in both private and public s"
Sales Executive,1849,ACCOUNTANT,Senior,0.0128,           ACCOUNTANT         Professional Summary     Emerging accounting professional ready to develop career foundation with expanding operation. D
Sales Executive,1850,ACCOUNTANT,Senior,0.0102,         ACCOUNTANT       Summary     Innovative Accountant proficient in extracting financial data from various reporting systems and suggesting key 
Sales Executive,1851,ACCOUNTANT,Senior,0.003,"         ACCOUNTANT       Summary    Experienced, detail-oriented Accountant who effectively manages multiple projects, and possesses superior
organiz"
Sales Executive,1852,ACCOUNTANT,Entry,0.0,         ACCOUNTANT       Summary    Accountant for a Medium sized Company          Experience     01/2009   to   Current     Accountant    Company Na
Sales Executive,1853,ACCOUNTANT,Mid,0.0,"         ACCOUNTANT       Summary    If you need someone who delivers sharp results, I can help. Well qualified and results oriented Accounting Profes"
Sales Executive,1854,ACCOUNTANT,Senior,0.0115,         ACCOUNTANT       Summary    Results driven and award winning accounting and auditing professional with over ten years of experience.  Motivat
Sales Executive,1855,ACCOUNTANT,Senior,0.0256,"         ACCOUNTANT           Summary    Senior-Level IT Finance Management Professional Highly knowledgeable, dedicated and ethical Senior-Level IT M"
Sales Executive,1856,ACCOUNTANT,Senior,0.0071,         ACCOUNTANT       Executive Profile     Capable Accountant successful at managing multiple projects and consistently meeting deadlines under p
Sales Executive,1857,ACCOUNTANT,Senior,0.0091,"         ACCOUNTANT       Summary    Flexible bookkeeper/ accountant who adapts seamlessly to constantly evolving accounting
processes and technologie"
Sales Executive,1858,ACCOUNTANT,Senior,0.0096,         ACCOUNTANT           Professional Summary    To obtain a challenging position in a professional and dynamic environment while utilizing my sk
Sales Executive,1859,ACCOUNTANT,Senior,0.0064,"         ACCOUNTANT         Summary     Financial Accountant specializing in financial planning, reporting and analysis in both private and public sec"
Sales Executive,1860,ACCOUNTANT,Senior,0.049,         ACCOUNTANT       Summary     Reliable Customer Service Representative with extensive track record in demanding sales and account management e
Sales Executive,1861,ACCOUNTANT,Senior,0.0214,         ACCOUNTANT           Summary    General accounting procedures ***Accounts Payables * Costing ** Billing & Accounts Receivables * Cash Managem
Sales Executive,1862,ACCOUNTANT,Senior,0.013,"         ACCOUNTANT           Summary     Creative, active with a prove ability to manage multiple tasks seeking a position whereby my personal & tech"
Sales Executive,1863,ACCOUNTANT,Senior,0.0114,"         ACCOUNTANT       Summary    To obtain a challenging and rewarding accounting position that will permit the use of my skills,
knowledge and ed"
Sales Executive,1864,ACCOUNTANT,Senior,0.0615,         STAFF ACCOUNTANT       Summary     Skilled Accountant successful at managing multiple projects and consistently meeting deadlines under press
Sales Executive,1865,ACCOUNTANT,Senior,0.0123,"         ACCOUNTANT I       Summary     A business management graduate with significant experience in disability services, human resources and finance"
Sales Executive,1866,ACCOUNTANT,Senior,0.0169,         SENIOR ACCOUNTANT       Summary    8+ years of accomplished experience in the field of accounting Team and organizational training from a maj
Sales Executive,1867,ACCOUNTANT,Senior,0.0551,         BILLING ACCOUNTANT       Summary     Detail-oriented billing professional with 11+ years experience applying exceptional customer service and
Sales Executive,1868,ACCOUNTANT,Senior,0.0189,"         CORPORATE ACCOUNTANT         Summary     I am a highly motivated, hardworking College Graduate with hands on experiences in daily accounting "
Sales Executive,1869,ACCOUNTANT,Senior,0.0532,"         LEAD ACCOUNTANT             Highlights          QuickBooks, Peachtree, In-house Accounting Systems and Financial Reporting, MAS 90, FAR, WAWF"
Sales Executive,1870,ACCOUNTANT,Senior,0.0085,"         ACCOUNTANT HELPER           Summary    Seeking a position as an accountant, utilizing knowledge of general accounting procedures in order to "
Sales Executive,1871,ACCOUNTANT,Senior,0.0015,"         ACCOUNTANT III       Summary     Energetic mother of 4 with 10+ years experience in high-level support roles. I am organized, professional an"
Sales Executive,1872,ACCOUNTANT,Senior,0.0238,         ACCOUNTANT II       Professional Summary     Multi-faceted Financial Professional with solid and progressive experience in all facets of acco
Sales Executive,1873,ACCOUNTANT,Senior,0.0125,         SENIOR ACCOUNTANT          https://www.linkedin.com/in/angelo-bennett-a2b638106         Professional Summary      Talented Senior Accountant 
Sales Executive,1874,ACCOUNTANT,Senior,0.0267,         FINANCIAL ACCOUNTANT           Professional Summary      Client-focused Sales Representative with 8+ years of providing solutions to customer
Sales Executive,1875,ACCOUNTANT,Senior,0.0056,"         STAFF ACCOUNTANT      TAM    BUI       Professional Summary    To pursue a challenging and reward career, which will allow me to utilize my b"
Sales Executive,1876,ACCOUNTANT,Senior,0.0349,         STAFF ACCOUNTANT           Summary    Professional accountant with an outstanding work ethic and integrity seeking to make a valuable contrib
Sales Executive,1877,ACCOUNTANT,Senior,0.0053,"         STAFF ACCOUNTANT       Executive Summary    Motivated, enthusiastic and cheerful seeking a position that involves community, assisting city r"
Sales Executive,1878,ACCOUNTANT,Senior,0.0473,"         STAFF ACCOUNTANT       Professional Profile    To advance in professional and personal experiences within Finance, Tax Accounting and Managem"
Sales Executive,1879,ACCOUNTANT,Senior,0.0531,"         SUPERVISOR, ACCOUNTANT       Professional Summary    Motivated sales professional with 10+ years sales representative experience. Customer se"
Sales Executive,1880,ACCOUNTANT,Senior,0.0101,         ACCOUNTANT III         Summary     Talented  Accountant  employing creative teaching strategies to engage students fully in the learning proc
